"No.","Time","Source","Destination","Protocol","Length","Info","frame.time","frame.time_delta"
"1743","20.326952","192.168.137.185","3.219.165.53","TCP","66","43870  >  443 [ACK] Seq=518 Ack=4345 Win=74240 Len=0 TSval=3249818208 TSecr=2053011519","Jul  6, 2023 08:40:39.416322000 Hora oficial do Brasil","0.000000000"
"1744","20.332564","91.199.81.157","192.168.137.185","UDP","1128","5056  >  46977 Len=1086","Jul  6, 2023 08:40:39.421934000 Hora oficial do Brasil","0.005612000"
"1745","20.354470","192.168.137.185","91.199.81.157","UDP","310","46977  >  5056 Len=268","Jul  6, 2023 08:40:39.443840000 Hora oficial do Brasil","0.021906000"
"1746","20.364655","91.199.81.157","192.168.137.185","UDP","530","5056  >  46977 Len=488","Jul  6, 2023 08:40:39.454025000 Hora oficial do Brasil","0.010185000"
"1747","20.386682","91.199.81.157","192.168.137.185","UDP","804","5056  >  46977 Len=762","Jul  6, 2023 08:40:39.476052000 Hora oficial do Brasil","0.022027000"
"1748","20.395684","35.203.19.92","192.168.137.185","UDP","170","7548  >  45517 Len=128","Jul  6, 2023 08:40:39.485054000 Hora oficial do Brasil","0.009002000"
"1749","20.430821","192.168.137.185","91.199.81.157","UDP","314","46977  >  5056 Len=272","Jul  6, 2023 08:40:39.520191000 Hora oficial do Brasil","0.035137000"
"1750","20.431020","91.199.81.157","192.168.137.185","UDP","974","5056  >  46977 Len=932","Jul  6, 2023 08:40:39.520390000 Hora oficial do Brasil","0.000199000"
"1751","20.463828","20.120.122.254","192.168.137.185","TCP","78","[TCP Dup ACK 1518#1] 443  >  44044 [ACK] Seq=6359 Ack=9261 Win=64512 Len=0 TSval=3403229263 TSecr=1926625156 SLE=9873 SRE=10255","Jul  6, 2023 08:40:39.553198000 Hora oficial do Brasil","0.032808000"
"1752","20.466726","192.168.137.185","20.120.122.254","TCP","678","[TCP Retransmission] 44044  >  443 [PSH, ACK] Seq=9261 Ack=6359 Win=82944 Len=612 TSval=1926628236 TSecr=3403229263","Jul  6, 2023 08:40:39.556096000 Hora oficial do Brasil","0.002898000"
"1754","20.476210","91.199.81.157","192.168.137.185","UDP","269","5056  >  46977 Len=227","Jul  6, 2023 08:40:39.565580000 Hora oficial do Brasil","0.000795000"
"1755","20.492574","91.199.81.157","192.168.137.185","UDP","279","5056  >  46977 Len=237","Jul  6, 2023 08:40:39.581944000 Hora oficial do Brasil","0.016364000"
"1756","20.521948","192.168.137.185","91.199.81.157","UDP","314","46977  >  5056 Len=272","Jul  6, 2023 08:40:39.611318000 Hora oficial do Brasil","0.029374000"
"1757","20.522337","91.199.81.157","192.168.137.185","UDP","998","5056  >  46977 Len=956","Jul  6, 2023 08:40:39.611707000 Hora oficial do Brasil","0.000389000"
"1758","20.530088","35.203.19.92","192.168.137.185","UDP","74","7548  >  45517 Len=32","Jul  6, 2023 08:40:39.619458000 Hora oficial do Brasil","0.007751000"
"1759","20.536844","91.199.81.157","192.168.137.185","UDP","609","5056  >  46977 Len=567","Jul  6, 2023 08:40:39.626214000 Hora oficial do Brasil","0.006756000"
"1760","20.568903","91.199.81.157","192.168.137.185","UDP","1203","5056  >  46977 Len=1161","Jul  6, 2023 08:40:39.658273000 Hora oficial do Brasil","0.032059000"
"1761","20.604897","192.168.137.185","91.199.81.157","UDP","314","46977  >  5056 Len=272","Jul  6, 2023 08:40:39.694267000 Hora oficial do Brasil","0.035994000"
"1762","20.605285","52.151.239.148","192.168.137.185","TCP","66","443  >  38644 [ACK] Seq=5208 Ack=3818 Win=64512 Len=0 TSval=1650788255 TSecr=491775312","Jul  6, 2023 08:40:39.694655000 Hora oficial do Brasil","0.000388000"
"1763","20.605650","52.151.239.148","192.168.137.185","TCP","66","443  >  38644 [ACK] Seq=5208 Ack=4395 Win=64512 Len=0 TSval=1650788264 TSecr=491775312","Jul  6, 2023 08:40:39.695020000 Hora oficial do Brasil","0.000365000"
"1765","20.615051","91.199.81.157","192.168.137.185","UDP","700","5056  >  46977 Len=658","Jul  6, 2023 08:40:39.704421000 Hora oficial do Brasil","0.008599000"
"1766","20.644006","192.168.137.185","91.199.81.157","UDP","225","46977  >  5056 Len=183","Jul  6, 2023 08:40:39.733376000 Hora oficial do Brasil","0.028955000"
"1767","20.646264","91.199.81.157","192.168.137.185","UDP","1161","5056  >  46977 Len=1119","Jul  6, 2023 08:40:39.735634000 Hora oficial do Brasil","0.002258000"
"1768","20.673362","192.168.137.185","91.199.81.157","UDP","322","46977  >  5056 Len=280","Jul  6, 2023 08:40:39.762732000 Hora oficial do Brasil","0.027098000"
"1769","20.673578","35.203.19.92","192.168.137.185","UDP","170","7548  >  45517 Len=128","Jul  6, 2023 08:40:39.762948000 Hora oficial do Brasil","0.000216000"
"1770","20.679266","192.168.137.185","35.203.19.92","UDP","74","45517  >  7548 Len=32","Jul  6, 2023 08:40:39.768636000 Hora oficial do Brasil","0.005688000"
"1771","20.724307","35.203.19.92","192.168.137.185","UDP","170","7548  >  45517 Len=128","Jul  6, 2023 08:40:39.813677000 Hora oficial do Brasil","0.045041000"
