"No.","Time","Source","Destination","Protocol","Length","Info","frame.time","frame.time_delta"
"70","1.613650","192.168.10.105","20.120.122.254","TCP","66","[TCP Dup ACK 56#2] 58245  >  443 [ACK] Seq=1 Ack=885 Win=514 Len=0 SLE=1 SRE=885","Jul  5, 2023 21:37:20.291998000 Hora oficial do Brasil","0.000535000"
"71","1.618017","192.168.10.105","91.199.81.31","UDP","390","63082  >  5056 Len=348","Jul  5, 2023 21:37:20.296365000 Hora oficial do Brasil","0.004367000"
"72","1.625944","192.168.10.105","91.199.81.31","UDP","326","63082  >  5056 Len=284","Jul  5, 2023 21:37:20.304292000 Hora oficial do Brasil","0.007927000"
"73","1.659196","91.199.81.31","192.168.10.105","UDP","306","5056  >  63082 Len=264","Jul  5, 2023 21:37:20.337544000 Hora oficial do Brasil","0.033252000"
"74","1.706007","91.199.81.31","192.168.10.105","UDP","134","5056  >  63082 Len=92","Jul  5, 2023 21:37:20.384355000 Hora oficial do Brasil","0.046811000"
"75","1.709601","20.120.122.254","192.168.10.105","TCP","66","[TCP Dup ACK 3#3] 443  >  58245 [ACK] Seq=885 Ack=1 Win=156 Len=0 SLE=4294967105 SRE=1","Jul  5, 2023 21:37:20.387949000 Hora oficial do Brasil","0.003594000"
"76","1.720969","91.199.81.31","192.168.10.105","UDP","326","5056  >  63082 Len=284","Jul  5, 2023 21:37:20.399317000 Hora oficial do Brasil","0.011368000"
"77","1.794406","91.199.81.31","192.168.10.105","UDP","486","5056  >  63082 Len=444","Jul  5, 2023 21:37:20.472754000 Hora oficial do Brasil","0.073437000"
"78","1.816146","91.199.81.31","192.168.10.105","UDP","248","5056  >  63082 Len=206","Jul  5, 2023 21:37:20.494494000 Hora oficial do Brasil","0.021740000"
"79","1.869174","91.199.81.31","192.168.10.105","UDP","409","5056  >  63082 Len=367","Jul  5, 2023 21:37:20.547522000 Hora oficial do Brasil","0.053028000"
"80","1.936143","91.199.81.31","192.168.10.105","UDP","317","5056  >  63082 Len=275","Jul  5, 2023 21:37:20.614491000 Hora oficial do Brasil","0.066969000"
"81","1.997753","91.199.81.31","192.168.10.105","UDP","317","5056  >  63082 Len=275","Jul  5, 2023 21:37:20.676101000 Hora oficial do Brasil","0.061610000"
"82","2.075270","91.199.81.31","192.168.10.105","UDP","313","5056  >  63082 Len=271","Jul  5, 2023 21:37:20.753618000 Hora oficial do Brasil","0.077517000"
"83","2.136744","91.199.81.31","192.168.10.105","UDP","313","5056  >  63082 Len=271","Jul  5, 2023 21:37:20.815092000 Hora oficial do Brasil","0.061474000"
"84","2.196968","91.199.81.31","192.168.10.105","UDP","474","5056  >  63082 Len=432","Jul  5, 2023 21:37:20.875316000 Hora oficial do Brasil","0.060224000"
